OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount
8178,38,14,2024-07-23,6,2326.74
8179,293,20,2024-10-11,3,1416.81
8180,486,16,2024-01-12,13,2092.87
8181,389,7,2024-10-07,16,6214.72
8182,51,7,2024-06-03,6,2330.52
8183,335,14,2024-09-11,5,1938.95
8184,285,14,2024-06-10,5,1938.95
8185,404,7,2024-01-08,7,2718.94
8186,21,9,2024-09-11,18,555.84
8187,226,11,2024-09-21,3,591.66
8188,175,20,2024-03-26,19,8973.13
8189,476,20,2024-01-08,17,8028.59
8190,294,12,2024-08-08,13,2321.8
8191,410,2,2024-09-11,16,6176.16
8192,391,9,2024-08-08,9,277.92
8193,190,2,2024-10-07,13,5018.13
8194,233,12,2024-06-08,3,535.8
8195,195,16,2024-04-12,16,2575.84
8196,319,15,2024-03-18,2,981.92
8197,221,1,2024-11-05,5,1102.1
8198,136,11,2024-09-11,4,788.88
8199,411,19,2024-06-08,4,1717.48
8200,181,20,2024-07-23,6,2833.62
8201,291,15,2024-10-08,11,5400.56
8202,452,10,2024-01-12,10,3717.7
8203,276,18,2024-07-23,19,4852.22
8204,255,11,2024-10-08,8,1577.76
8205,37,13,2024-03-18,17,6925.97
8206,340,14,2024-09-21,11,4265.69
8207,36,4,2024-09-19,15,4821.9
8208,75,4,2024-08-12,4,1285.84
8209,72,5,2024-06-17,8,2325.6
8210,135,14,2024-06-10,2,775.58
8211,290,2,2024-10-13,14,5404.14
8212,459,13,2024-04-01,8,3259.28
8213,277,7,2024-05-07,19,7379.98
8214,475,5,2024-03-18,13,3779.1
8215,480,20,2024-06-17,9,4250.43
8216,415,6,2024-02-20,11,2562.56
8217,117,17,2024-09-07,10,1648.4
8218,499,1,2024-07-24,19,4187.98
8219,96,14,2024-08-12,4,1551.16
8220,299,9,2024-03-30,5,154.4
8221,72,4,2024-03-30,14,4500.44
8222,247,13,2024-03-18,19,7740.79
8223,317,6,2024-10-04,3,698.88
8224,265,17,2024-09-17,10,1648.4
8225,360,15,2024-01-12,8,3927.68
8226,131,18,2024-11-05,19,4852.22
8227,133,4,2024-02-17,9,2893.14
8228,10,9,2024-09-07,10,308.8
8229,49,8,2024-02-20,4,995.96
8230,58,5,2024-03-30,17,4941.9
8231,242,4,2024-06-10,15,4821.9
8232,47,1,2024-03-18,9,1983.78
8233,47,1,2024-10-11,9,1983.78
8234,262,10,2024-08-08,1,371.77
8235,229,13,2024-02-20,1,407.41
8236,20,15,2024-07-24,16,7855.36
8237,31,14,2024-09-11,5,1938.95
8238,383,1,2024-11-06,5,1102.1
8239,352,18,2024-06-03,17,4341.46
8240,285,14,2024-10-07,7,2714.53
8241,158,15,2024-04-29,17,8346.32
8242,375,14,2024-10-16,6,2326.74
8243,347,4,2024-08-02,12,3857.52
8244,286,15,2024-10-13,14,6873.44
8245,486,8,2024-02-17,14,3485.86
8246,493,8,2024-06-08,10,2489.9
8247,79,3,2024-03-18,9,2223.0
8248,197,8,2024-10-06,10,2489.9
8249,6,15,2024-03-18,14,6873.44
8250,299,17,2024-01-06,2,329.68
8251,352,2,2024-01-08,3,1158.03
8252,20,20,2024-10-08,9,4250.43
8253,121,8,2024-09-17,10,2489.9
8254,208,13,2024-10-08,18,7333.38
8255,296,7,2024-01-09,8,3107.36
8256,58,8,2024-09-19,16,3983.84
8257,30,3,2024-03-18,2,494.0
8258,109,15,2024-03-18,11,5400.56
8259,392,8,2024-06-10,6,1493.94
8260,465,9,2024-09-21,6,185.28
8261,350,11,2024-01-08,8,1577.76
8262,55,16,2024-02-11,18,2897.82
8263,412,19,2024-09-07,4,1717.48
8264,52,19,2024-02-17,7,3005.59
8265,175,16,2024-09-19,3,482.97
8266,378,14,2024-10-21,10,3877.9
8267,393,6,2024-01-09,4,931.84
8268,500,10,2024-01-06,7,2602.39
8269,67,5,2024-01-12,16,4651.2
8270,222,5,2024-06-13,15,4360.5
8271,170,15,2024-10-11,10,4909.6
8272,343,3,2024-04-29,16,3952.0
8273,201,2,2024-03-26,6,2316.06
8274,380,7,2024-10-08,14,5437.88
8275,415,11,2024-09-07,1,197.22
8276,44,1,2024-06-08,11,2424.62
8277,370,17,2024-10-12,19,3131.96
8278,175,4,2024-01-08,3,964.38
8279,27,6,2024-03-26,13,3028.48
8280,386,15,2024-01-09,14,6873.44
8281,471,12,2024-08-02,6,1071.6
8282,426,18,2024-04-12,11,2809.18
8283,380,10,2024-10-06,7,2602.39
8284,46,9,2024-11-06,12,370.56
8285,299,3,2024-09-17,8,1976.0
8286,440,20,2024-10-04,14,6611.78
8287,285,14,2024-06-03,11,4265.69
8288,198,20,2024-06-10,11,5194.97
8289,500,12,2024-09-11,7,1250.2
8290,298,18,2024-06-10,14,3575.32
8291,178,19,2024-10-16,1,429.37
8292,153,14,2024-03-26,12,4653.48
8293,480,5,2024-07-23,3,872.1
8294,314,15,2024-07-24,8,3927.68
8295,289,8,2024-02-20,14,3485.86
8296,40,1,2024-04-12,5,1102.1
8297,274,6,2024-02-28,4,931.84
8298,382,9,2024-03-26,6,185.28
8299,259,7,2024-10-08,12,4661.04
8300,248,4,2024-06-13,1,321.46
8301,225,9,2024-09-07,18,555.84
8302,330,9,2024-09-19,1,30.88
8303,213,13,2024-04-12,15,6111.15
8304,424,5,2024-02-28,10,2907.0
8305,38,17,2024-03-26,18,2967.12
8306,178,17,2024-06-04,18,2967.12
8307,133,1,2024-01-09,17,3747.14
8308,422,15,2024-06-03,10,4909.6
8309,46,5,2024-03-18,14,4069.8
8310,43,2,2024-09-21,8,3088.08
8311,70,13,2024-03-26,12,4888.92
8312,254,7,2024-02-20,4,1553.68
8313,278,14,2024-06-08,4,1551.16
8314,153,1,2024-11-06,16,3526.72
8315,324,19,2024-06-10,11,4723.07
8316,18,7,2024-09-07,16,6214.72
8317,147,12,2024-06-08,1,178.6
8318,8,2,2024-04-29,5,1930.05
8319,200,18,2024-04-01,13,3319.94
8320,483,3,2024-06-10,19,4693.0
8321,3,5,2024-03-30,4,1162.8
8322,83,10,2024-03-26,15,5576.55
8323,470,10,2024-05-07,12,4461.24
8324,75,18,2024-10-12,11,2809.18
8325,13,4,2024-09-11,16,5143.36
8326,327,1,2024-02-11,1,220.42
8327,162,18,2024-10-12,7,1787.66
8328,1,5,2024-08-08,17,4941.9
8329,256,7,2024-06-10,18,6991.56
8330,81,1,2024-10-13,10,2204.2
8331,314,10,2024-10-08,18,6691.86
8332,406,1,2024-08-08,6,1322.52
8333,482,9,2024-09-19,11,339.68
8334,234,9,2024-10-04,19,586.72
8335,284,4,2024-10-13,3,964.38
8336,1,13,2024-06-10,17,6925.97
8337,13,8,2024-11-06,16,3983.84
8338,152,7,2024-07-13,15,5826.3
8339,181,14,2024-06-08,18,6980.22
8340,178,3,2024-09-19,12,2964.0
8341,290,11,2024-06-10,3,591.66
8342,365,1,2024-07-13,4,881.68
8343,487,2,2024-09-19,8,3088.08
8344,177,6,2024-01-08,18,4193.28
8345,286,10,2024-04-01,6,2230.62
8346,314,9,2024-06-18,16,494.08
8347,204,4,2024-02-20,5,1607.3
8348,459,11,2024-02-28,13,2563.86
8349,143,3,2024-03-26,4,988.0
8350,422,15,2024-06-10,18,8837.28
8351,309,14,2024-09-21,6,2326.74
8352,188,1,2024-10-13,17,3747.14
8353,212,4,2024-07-23,3,964.38
8354,237,16,2024-04-29,13,2092.87
8355,148,12,2024-04-01,11,1964.6
8356,254,20,2024-08-12,3,1416.81
8357,470,13,2024-02-11,18,7333.38
8358,457,7,2024-10-13,19,7379.98
8359,97,4,2024-04-12,14,4500.44
8360,245,10,2024-07-13,15,5576.55
8361,79,9,2024-01-08,12,370.56
8362,362,12,2024-04-01,5,893.0
8363,379,13,2024-03-18,19,7740.79
8364,423,17,2024-06-17,3,494.52
8365,148,8,2024-10-08,6,1493.94
8366,242,17,2024-07-13,3,494.52
8367,60,2,2024-10-08,14,5404.14
8368,97,9,2024-09-17,18,555.84
8369,327,15,2024-07-24,15,7364.4
8370,10,11,2024-06-17,5,986.1
8371,490,10,2024-03-30,17,6320.09
8372,28,15,2024-07-24,17,8346.32
8373,136,20,2024-03-18,6,2833.62
8374,162,15,2024-09-17,13,6382.48
8375,389,15,2024-01-09,9,4418.64
8376,390,4,2024-03-26,17,5464.82
8377,181,18,2024-10-11,12,3064.56
8378,155,17,2024-08-08,3,494.52
8379,283,18,2024-10-08,14,3575.32
8380,267,7,2024-10-04,15,5826.3
8381,254,6,2024-11-06,15,3494.4
8382,49,19,2024-08-08,9,3864.33
8383,71,19,2024-11-05,7,3005.59
8384,130,16,2024-04-29,12,1931.88
8385,400,4,2024-10-06,6,1928.76
8386,478,6,2024-10-08,10,2329.6
8387,305,18,2024-06-10,4,1021.52
8388,431,12,2024-09-17,13,2321.8
8389,13,4,2024-06-10,4,1285.84
8390,429,18,2024-02-20,3,766.14
8391,49,15,2024-10-21,6,2945.76
8392,337,1,2024-02-17,14,3085.88
8393,74,12,2024-03-18,3,535.8
8394,143,8,2024-01-08,4,995.96
8395,267,3,2024-03-18,17,4199.0
8396,234,18,2024-02-11,9,2298.42
8397,78,16,2024-09-11,15,2414.85
8398,290,3,2024-01-12,13,3211.0
8399,260,5,2024-03-26,7,2034.9
8400,153,3,2024-03-26,6,1482.0
8401,139,5,2024-10-06,3,872.1
8402,434,14,2024-10-11,1,387.79
8403,236,14,2024-10-06,7,2714.53
8404,360,5,2024-01-08,18,5232.6
8405,189,6,2024-04-29,10,2329.6
8406,58,19,2024-10-12,3,1288.11
8407,494,9,2024-03-30,6,185.28
8408,102,1,2024-10-08,17,3747.14
8409,1,15,2024-01-12,9,4418.64
8410,174,11,2024-07-23,2,394.44
8411,218,2,2024-03-18,16,6176.16
8412,421,4,2024-10-21,11,3536.06
8413,248,10,2024-02-17,3,1115.31
8414,66,20,2024-07-23,5,2361.35
8415,250,14,2024-01-09,14,5429.06
8416,366,18,2024-06-13,12,3064.56
8417,50,5,2024-01-12,18,5232.6
8418,31,7,2024-11-06,11,4272.62
8419,284,8,2024-06-10,1,248.99
8420,108,1,2024-07-23,11,2424.62
8421,362,19,2024-09-17,10,4293.7
8422,132,8,2024-11-06,8,1991.92
8423,114,19,2024-10-08,2,858.74
8424,294,11,2024-06-04,12,2366.64
8425,302,7,2024-10-13,17,6603.14
8426,236,18,2024-03-26,5,1276.9
8427,426,10,2024-08-08,14,5204.78
8428,427,9,2024-10-08,15,463.2
8429,406,11,2024-02-11,5,986.1
8430,493,10,2024-07-23,18,6691.86
8431,3,8,2024-03-26,12,2987.88
8432,186,7,2024-03-30,18,6991.56
8433,444,8,2024-08-08,15,3734.85
8434,360,9,2024-03-26,19,586.72
8435,60,4,2024-02-20,7,2250.22
8436,141,11,2024-06-03,12,2366.64
8437,236,15,2024-06-17,4,1963.84
8438,435,16,2024-10-07,5,804.95
8439,367,4,2024-10-08,18,5786.28
8440,255,6,2024-08-12,12,2795.52
8441,141,18,2024-04-29,18,4596.84
8442,287,4,2024-04-29,15,4821.9
8443,128,18,2024-10-08,5,1276.9
8444,255,15,2024-03-30,4,1963.84
8445,223,3,2024-10-04,10,2470.0
8446,186,19,2024-10-08,11,4723.07
8447,388,15,2024-03-18,5,2454.8
8448,446,8,2024-02-17,13,3236.87
8449,417,12,2024-10-12,11,1964.6
8450,251,7,2024-01-09,11,4272.62
8451,22,6,2024-06-10,13,3028.48
8452,340,7,2024-09-07,12,4661.04
8453,380,12,2024-10-06,8,1428.8
8454,42,6,2024-03-26,16,3727.36
8455,328,18,2024-08-02,16,4086.08
8456,164,12,2024-08-12,6,1071.6
8457,93,2,2024-11-06,1,386.01
8458,252,6,2024-03-26,7,1630.72
8459,239,3,2024-01-06,18,4446.0
8460,58,12,2024-11-06,3,535.8
8461,338,15,2024-06-03,18,8837.28
8462,89,12,2024-10-06,3,535.8
8463,389,4,2024-10-12,2,642.92
8464,285,1,2024-10-07,18,3967.56
8465,83,4,2024-01-06,6,1928.76
8466,396,5,2024-10-21,8,2325.6
8467,33,1,2024-06-10,16,3526.72
8468,107,17,2024-01-08,6,989.04
8469,68,12,2024-01-09,11,1964.6
8470,276,7,2024-10-13,11,4272.62
8471,12,16,2024-07-23,10,1609.9
8472,119,8,2024-11-06,1,248.99
8473,228,2,2024-06-10,1,386.01
8474,379,19,2024-06-03,7,3005.59
8475,364,12,2024-08-02,15,2679.0
8476,66,4,2024-06-13,8,2571.68
8477,184,12,2024-06-13,10,1786.0
8478,364,8,2024-09-19,3,746.97
8479,91,9,2024-01-08,12,370.56
8480,346,20,2024-09-19,7,3305.89
8481,115,2,2024-03-26,9,3474.09
8482,343,1,2024-07-23,17,3747.14
8483,240,10,2024-06-03,5,1858.85
8484,423,16,2024-06-10,19,3058.81
8485,455,11,2024-10-12,9,1774.98
8486,430,17,2024-03-18,15,2472.6
8487,399,19,2024-07-24,17,7299.29
8488,497,3,2024-08-02,3,741.0
8489,345,19,2024-08-08,5,2146.85
8490,48,20,2024-07-23,6,2833.62
8491,202,8,2024-10-08,18,4481.82
8492,394,8,2024-10-11,17,4232.83
8493,275,20,2024-08-12,7,3305.89
8494,205,5,2024-04-12,18,5232.6
8495,476,20,2024-01-06,18,8500.86
8496,255,9,2024-10-08,4,123.52
8497,147,5,2024-06-10,4,1162.8
8498,287,1,2024-06-03,3,661.26
8499,356,1,2024-06-10,8,1763.36
8500,250,14,2024-10-04,17,6592.43
8501,200,9,2024-06-10,7,216.16
8502,374,15,2024-06-10,17,8346.32
8503,264,20,2024-06-10,16,7556.32
8504,157,5,2024-03-18,13,3779.1
8505,39,8,2024-11-06,10,2489.9
8506,214,19,2024-08-08,11,4723.07
8507,42,16,2024-06-13,9,1448.91
8508,260,1,2024-09-17,14,3085.88
8509,274,19,2024-09-21,4,1717.48
8510,116,8,2024-06-08,17,4232.83
8511,419,18,2024-01-12,2,510.76
8512,454,2,2024-01-06,14,5404.14
8513,322,2,2024-03-26,1,386.01
8514,343,11,2024-02-28,2,394.44
8515,92,12,2024-06-03,14,2500.4
8516,360,18,2024-06-08,2,510.76
8517,125,19,2024-10-13,8,3434.96
8518,238,2,2024-03-26,3,1158.03
8519,170,7,2024-10-16,4,1553.68
8520,220,12,2024-03-26,2,357.2
8521,452,3,2024-03-18,10,2470.0
8522,24,19,2024-10-04,18,7728.66
8523,95,12,2024-08-02,12,2143.2
8524,42,8,2024-09-07,2,497.98
8525,29,7,2024-09-11,18,6991.56
8526,28,12,2024-03-26,5,893.0
8527,47,8,2024-04-12,1,248.99
8528,466,11,2024-06-10,4,788.88
8529,447,9,2024-11-05,9,277.92
8530,188,20,2024-06-10,8,3778.16
8531,476,10,2024-10-13,2,743.54
8532,104,2,2024-10-21,9,3474.09
8533,458,6,2024-06-18,13,3028.48
8534,161,13,2024-03-26,18,7333.38
8535,237,7,2024-07-24,7,2718.94
8536,95,12,2024-11-06,5,893.0
8537,332,17,2024-11-05,6,989.04
8538,382,15,2024-06-17,5,2454.8
8539,295,15,2024-10-16,14,6873.44
8540,267,4,2024-10-13,7,2250.22
8541,445,3,2024-10-11,19,4693.0
8542,5,19,2024-03-18,17,7299.29
8543,455,3,2024-03-18,15,3705.0
8544,440,15,2024-10-16,9,4418.64
8545,254,7,2024-05-07,2,776.84
8546,372,10,2024-03-30,1,371.77
8547,414,2,2024-03-30,19,7334.19
8548,334,15,2024-08-08,11,5400.56
8549,50,18,2024-06-03,2,510.76
8550,222,13,2024-02-20,6,2444.46
8551,344,4,2024-09-19,16,5143.36
8552,24,11,2024-06-03,17,3352.74
8553,43,20,2024-06-10,1,472.27
8554,73,1,2024-10-08,19,4187.98
8555,163,15,2024-10-21,14,6873.44
8556,322,6,2024-03-30,16,3727.36
8557,251,12,2024-01-08,16,2857.6
8558,112,7,2024-07-23,2,776.84
8559,427,20,2024-09-19,9,4250.43
8560,273,15,2024-06-10,10,4909.6
8561,29,8,2024-06-10,1,248.99
8562,224,7,2024-09-17,19,7379.98
8563,147,13,2024-06-03,17,6925.97
8564,308,9,2024-07-24,14,432.32
8565,86,11,2024-03-18,12,2366.64
8566,386,4,2024-05-07,14,4500.44
8567,162,7,2024-09-17,18,6991.56
8568,259,16,2024-06-08,15,2414.85
8569,354,18,2024-02-20,10,2553.8
8570,447,19,2024-01-08,3,1288.11
8571,103,3,2024-05-07,1,247.0
8572,331,8,2024-01-08,13,3236.87
8573,307,19,2024-01-08,17,7299.29
8574,421,3,2024-11-06,1,247.0
8575,99,8,2024-10-08,7,1742.93
8576,162,2,2024-07-24,12,4632.12
8577,343,17,2024-02-11,17,2802.28
8578,411,17,2024-10-12,17,2802.28
8579,416,16,2024-10-08,3,482.97
8580,44,8,2024-03-30,5,1244.95
8581,175,7,2024-06-04,3,1165.26
8582,321,17,2024-06-10,2,329.68
8583,282,3,2024-03-18,17,4199.0
8584,37,14,2024-01-12,12,4653.48
8585,448,1,2024-01-09,17,3747.14
8586,164,19,2024-07-13,2,858.74
8587,455,9,2024-06-04,8,247.04
8588,232,6,2024-03-18,12,2795.52
8589,344,7,2024-11-05,10,3884.2
8590,496,5,2024-09-19,13,3779.1
8591,24,20,2024-10-16,6,2833.62
8592,346,1,2024-09-11,7,1542.94
8593,113,4,2024-07-23,15,4821.9
8594,206,3,2024-09-17,1,247.0
8595,17,15,2024-02-17,3,1472.88
8596,192,1,2024-07-24,10,2204.2
8597,233,1,2024-06-10,11,2424.62
8598,418,6,2024-07-13,9,2096.64
8599,372,19,2024-01-08,2,858.74
8600,483,6,2024-08-08,6,1397.76
8601,458,16,2024-02-17,4,643.96
8602,369,5,2024-03-18,15,4360.5
8603,366,5,2024-10-11,11,3197.7
8604,42,6,2024-09-11,16,3727.36
8605,48,12,2024-06-17,19,3393.4
8606,224,5,2024-07-23,2,581.4
8607,16,8,2024-01-06,8,1991.92
8608,41,6,2024-02-17,10,2329.6
8609,318,12,2024-10-07,15,2679.0
8610,478,4,2024-10-13,7,2250.22
8611,368,18,2024-09-17,6,1532.28
8612,208,9,2024-06-04,18,555.84
8613,221,11,2024-06-17,7,1380.54
8614,35,2,2024-09-07,10,3860.1
8615,325,19,2024-06-08,6,2576.22
8616,326,5,2024-02-17,5,1453.5
8617,137,18,2024-01-12,8,2043.04
8618,499,6,2024-09-17,9,2096.64
8619,353,7,2024-09-17,11,4272.62
8620,102,8,2024-06-13,9,2240.91
8621,412,4,2024-08-12,16,5143.36
8622,212,9,2024-03-18,6,185.28
8623,125,18,2024-09-21,13,3319.94
8624,383,5,2024-06-08,6,1744.2
8625,457,12,2024-03-26,12,2143.2
8626,248,7,2024-01-08,2,776.84
8627,94,12,2024-08-12,17,3036.2
8628,6,7,2024-01-12,4,1553.68
8629,276,14,2024-04-12,6,2326.74
8630,116,9,2024-10-11,13,401.44
8631,50,8,2024-01-08,9,2240.91
8632,387,13,2024-08-12,15,6111.15
8633,472,15,2024-10-11,11,5400.56
8634,423,12,2024-02-20,3,535.8
8635,21,4,2024-03-30,15,4821.9
8636,107,3,2024-04-29,3,741.0
8637,154,15,2024-10-08,10,4909.6
8638,373,10,2024-07-13,1,371.77
8639,13,9,2024-03-30,3,92.64
8640,3,2,2024-10-08,11,4246.11
8641,356,5,2024-11-06,1,290.7
8642,492,1,2024-03-30,7,1542.94
8643,118,3,2024-10-04,18,4446.0
8644,499,9,2024-01-06,19,586.72
8645,460,8,2024-10-07,3,746.97
8646,250,5,2024-06-03,15,4360.5
8647,485,14,2024-06-04,13,5041.27
8648,143,9,2024-01-12,13,401.44
8649,267,10,2024-09-19,19,7063.63
8650,291,7,2024-02-28,17,6603.14
8651,20,3,2024-07-23,19,4693.0
8652,395,1,2024-09-21,12,2645.04
8653,383,1,2024-02-11,14,3085.88
8654,438,15,2024-08-12,6,2945.76
8655,245,20,2024-09-07,7,3305.89
8656,459,19,2024-04-12,13,5581.81
8657,485,14,2024-03-30,1,387.79
8658,462,7,2024-07-24,13,5049.46
8659,349,15,2024-08-12,13,6382.48
8660,477,20,2024-07-13,11,5194.97
8661,455,13,2024-01-08,17,6925.97
8662,377,3,2024-06-13,1,247.0
8663,450,15,2024-02-11,14,6873.44
8664,16,18,2024-04-01,17,4341.46
8665,99,10,2024-10-07,1,371.77
8666,333,3,2024-09-21,18,4446.0
8667,112,14,2024-10-08,8,3102.32
8668,18,6,2024-10-08,19,4426.24
8669,165,11,2024-09-19,16,3155.52
8670,494,14,2024-06-10,3,1163.37
8671,10,11,2024-06-18,13,2563.86
8672,13,11,2024-03-26,13,2563.86
8673,247,9,2024-10-04,13,401.44
8674,399,17,2024-04-12,17,2802.28
8675,381,7,2024-10-07,11,4272.62
8676,96,20,2024-03-18,14,6611.78
8677,93,18,2024-11-06,16,4086.08
8678,264,7,2024-10-06,5,1942.1
8679,328,11,2024-09-11,10,1972.2
8680,36,8,2024-10-08,12,2987.88
8681,457,12,2024-10-16,8,1428.8
8682,134,14,2024-01-12,4,1551.16
8683,428,19,2024-04-01,4,1717.48
8684,289,7,2024-06-10,14,5437.88
8685,262,5,2024-09-07,9,2616.3
8686,474,19,2024-01-12,15,6440.55
8687,79,17,2024-03-18,7,1153.88
8688,453,12,2024-06-17,12,2143.2
8689,446,14,2024-03-30,9,3490.11
8690,449,8,2024-04-29,16,3983.84
8691,11,1,2024-03-26,4,881.68
8692,451,16,2024-06-10,8,1287.92
8693,476,20,2024-06-03,8,3778.16
8694,273,9,2024-11-06,9,277.92
8695,94,9,2024-10-07,2,61.76
8696,372,5,2024-03-18,9,2616.3
8697,182,2,2024-10-11,10,3860.1
8698,475,5,2024-10-08,9,2616.3
8699,297,9,2024-03-26,17,524.96
8700,404,13,2024-10-06,8,3259.28
8701,17,17,2024-06-13,16,2637.44
8702,472,11,2024-01-08,2,394.44
8703,141,6,2024-06-18,1,232.96
8704,61,17,2024-10-08,12,1978.08
8705,223,5,2024-10-08,1,290.7
8706,410,10,2024-11-05,3,1115.31
8707,63,8,2024-07-13,8,1991.92
8708,290,11,2024-03-26,5,986.1
8709,166,16,2024-06-10,14,2253.86
8710,78,2,2024-06-04,13,5018.13
8711,460,8,2024-02-11,11,2738.89
8712,151,13,2024-01-06,9,3666.69
8713,120,17,2024-03-18,16,2637.44
8714,28,14,2024-01-12,4,1551.16
8715,483,7,2024-10-16,5,1942.1
8716,254,9,2024-06-10,3,92.64
8717,380,6,2024-10-08,10,2329.6
8718,268,6,2024-09-17,2,465.92
8719,412,6,2024-02-17,5,1164.8
8720,409,1,2024-06-03,13,2865.46
8721,322,14,2024-03-30,8,3102.32
8722,302,17,2024-02-20,10,1648.4
8723,415,7,2024-03-18,18,6991.56
8724,52,13,2024-10-21,4,1629.64
8725,301,19,2024-01-12,17,7299.29
8726,462,12,2024-01-09,14,2500.4
8727,164,17,2024-09-07,12,1978.08
8728,389,18,2024-10-21,14,3575.32
8729,131,4,2024-02-20,15,4821.9
8730,72,11,2024-09-19,3,591.66
8731,385,4,2024-10-13,18,5786.28
8732,11,5,2024-06-04,4,1162.8
8733,354,3,2024-10-08,5,1235.0
8734,68,8,2024-06-08,10,2489.9
8735,365,15,2024-03-18,3,1472.88
8736,309,10,2024-02-17,8,2974.16
8737,206,11,2024-02-17,6,1183.32
8738,406,11,2024-06-03,1,197.22
8739,281,15,2024-03-26,15,7364.4
8740,430,4,2024-08-08,2,642.92
8741,294,20,2024-09-11,9,4250.43
8742,210,2,2024-03-18,10,3860.1
8743,6,10,2024-10-08,15,5576.55
8744,97,20,2024-09-07,10,4722.7
8745,64,14,2024-01-09,8,3102.32
8746,149,9,2024-06-13,12,370.56
8747,146,11,2024-10-11,12,2366.64
8748,51,3,2024-06-13,1,247.0
8749,122,18,2024-04-01,1,255.38
8750,333,10,2024-09-19,15,5576.55
8751,480,9,2024-06-10,8,247.04
8752,26,3,2024-02-28,9,2223.0
8753,77,17,2024-09-07,17,2802.28
8754,359,16,2024-06-18,19,3058.81
8755,262,7,2024-04-01,8,3107.36
8756,74,15,2024-06-04,6,2945.76
8757,160,17,2024-10-08,19,3131.96
8758,44,8,2024-03-30,13,3236.87
8759,460,11,2024-04-12,4,788.88
8760,96,3,2024-06-13,1,247.0
8761,126,1,2024-06-13,4,881.68
8762,139,12,2024-09-11,6,1071.6
8763,485,20,2024-09-19,1,472.27
8764,237,4,2024-09-19,7,2250.22
8765,357,5,2024-10-16,16,4651.2
8766,443,5,2024-10-04,13,3779.1
8767,489,5,2024-11-06,5,1453.5
8768,485,9,2024-07-24,9,277.92
8769,108,8,2024-06-18,16,3983.84
8770,96,11,2024-07-13,12,2366.64
8771,466,10,2024-01-06,9,3345.93
8772,474,3,2024-06-13,15,3705.0
8773,268,7,2024-06-08,8,3107.36
8774,470,7,2024-06-17,11,4272.62
8775,295,3,2024-06-10,10,2470.0
8776,92,17,2024-06-18,12,1978.08
8777,277,1,2024-01-12,4,881.68
8778,336,8,2024-10-04,1,248.99
8779,39,19,2024-09-21,16,6869.92
8780,8,12,2024-06-17,6,1071.6
8781,150,19,2024-06-10,3,1288.11
8782,176,17,2024-03-26,12,1978.08
8783,470,1,2024-10-04,8,1763.36
8784,272,2,2024-03-18,2,772.02
8785,284,15,2024-10-12,12,5891.52
8786,371,19,2024-06-10,17,7299.29
8787,318,10,2024-02-11,18,6691.86
8788,173,8,2024-10-21,7,1742.93
8789,316,17,2024-06-13,14,2307.76
8790,17,11,2024-07-23,11,2169.42
8791,464,12,2024-06-13,2,357.2
8792,58,12,2024-03-18,17,3036.2
8793,74,18,2024-11-05,19,4852.22
8794,177,16,2024-06-04,13,2092.87
8795,152,7,2024-09-07,4,1553.68
8796,70,16,2024-03-18,18,2897.82
8797,56,20,2024-02-28,4,1889.08
8798,75,14,2024-10-04,17,6592.43
8799,344,15,2024-07-13,4,1963.84
8800,45,9,2024-08-12,2,61.76
8801,66,1,2024-01-09,8,1763.36
8802,428,5,2024-02-28,9,2616.3
8803,126,1,2024-10-11,19,4187.98
8804,177,7,2024-04-01,11,4272.62
8805,375,15,2024-10-08,16,7855.36
8806,281,19,2024-08-12,15,6440.55
8807,476,1,2024-02-20,13,2865.46
8808,52,17,2024-01-09,4,659.36
8809,424,18,2024-03-26,6,1532.28
8810,75,14,2024-08-08,17,6592.43
8811,319,16,2024-10-08,14,2253.86
8812,434,10,2024-01-06,7,2602.39
8813,427,13,2024-06-10,1,407.41
8814,205,16,2024-02-11,1,160.99
8815,399,10,2024-03-18,2,743.54
8816,61,3,2024-07-24,19,4693.0
8817,9,13,2024-09-11,16,6518.56
8818,192,6,2024-03-18,12,2795.52
8819,232,3,2024-04-01,5,1235.0
8820,269,1,2024-09-17,6,1322.52
8821,171,18,2024-10-08,12,3064.56
8822,255,3,2024-07-24,6,1482.0
8823,327,11,2024-07-23,10,1972.2
8824,200,14,2024-02-17,4,1551.16
8825,279,2,2024-03-26,12,4632.12
8826,395,16,2024-02-17,1,160.99
8827,276,18,2024-03-26,13,3319.94
8828,384,9,2024-06-10,11,339.68
8829,432,9,2024-10-07,5,154.4
8830,144,1,2024-06-10,3,661.26
8831,407,11,2024-09-11,7,1380.54
8832,161,8,2024-06-10,2,497.98
8833,162,15,2024-06-10,17,8346.32
8834,340,11,2024-01-08,5,986.1
8835,286,13,2024-09-21,18,7333.38
8836,363,3,2024-08-12,13,3211.0
8837,94,17,2024-10-04,1,164.84
8838,409,10,2024-01-09,18,6691.86
8839,446,3,2024-04-12,12,2964.0
8840,82,10,2024-10-12,7,2602.39
8841,449,17,2024-11-05,4,659.36
8842,2,8,2024-06-10,3,746.97
8843,356,16,2024-10-07,1,160.99
8844,398,3,2024-02-17,4,988.0
8845,208,9,2024-03-30,3,92.64
8846,455,17,2024-01-06,7,1153.88
8847,353,5,2024-04-29,18,5232.6
8848,195,14,2024-06-18,14,5429.06
8849,403,9,2024-01-09,8,247.04
